Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,Temperature_C,Temperature_Valid,ERA5_Days,temperature_source,study_area,dataset
2017-07-02,2017-07-09,27.0,2017,P041,21.127639946725598,80.1465044724107,Gondiya,normal,statewide,27.426420284452945,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P042,21.397598383602258,80.15591763473452,Gondiya,normal,statewide,27.230014964512463,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P043,21.574548890706154,80.25847249986273,Gondiya,normal,statewide,27.301397032964815,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P044,21.211649410572516,80.34153217518526,Gondiya,normal,statewide,27.218249711536203,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P045,19.655900266732623,77.2407892392464,Hingoli,normal,statewide,26.980375362577945,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P046,19.566758377573187,77.1442675378435,Hingoli,normal,statewide,27.125673911685055,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P047,19.47860194974656,76.9526242927685,Hingoli,normal,statewide,27.447497758411203,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P048,19.927981235710728,77.14910120338544,Hingoli,normal,statewide,26.511532356625537,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P049,21.292738163229433,76.10816865346904,Jalgaon,normal,statewide,28.106782077607704,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P050,21.386178625804387,75.43363151891216,Jalgaon,normal,statewide,25.631661169869574,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P051,21.112064306745907,76.10682200495089,Jalgaon,normal,statewide,28.07050975617915,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P052,20.844437979720194,75.23982115072519,Jalgaon,normal,statewide,28.87391842433385,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P053,19.486369703781666,76.00005328932718,Jalna,normal,statewide,27.07367195856,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P054,20.028502750758555,76.00343774702675,Jalna,normal,statewide,25.962948372250537,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P055,19.75743845682064,76.00172991132328,Jalna,normal,statewide,26.66085341317313,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P056,19.57768317515413,75.80993951591351,Jalna,normal,statewide,26.925083323887463,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P057,16.776377793156257,74.29671235971928,Kolhapur,normal,statewide,23.60410815647674,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P058,16.324416687682138,74.29834884980589,Kolhapur,normal,statewide,23.171944372994574,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P059,16.595891218916975,74.39111598812178,Kolhapur,normal,statewide,23.800687862577945,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P060,16.414811584237594,74.29802779453004,Kolhapur,normal,statewide,23.462890243530296,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P086,21.054127206758487,79.56798961993874,Nagpur,normal,statewide,27.97041209992915,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
