point_id,Year,Week_Number,Week_Start,Week_End,Rainfall_GSMaP,GSMaP_Image_Count
P091,2017,1,2017-01-01,2017-01-08,0.0,168
P091,2017,2,2017-01-08,2017-01-15,0.0,168
P091,2017,3,2017-01-15,2017-01-22,0.0,168
P091,2017,4,2017-01-22,2017-01-29,0.0,168
P091,2017,5,2017-01-29,2017-02-05,0.0,168
P091,2017,6,2017-02-05,2017-02-12,0.0,168
P091,2017,7,2017-02-12,2017-02-19,0.0,168
P091,2017,8,2017-02-19,2017-02-26,0.0,168
P091,2017,9,2017-02-26,2017-03-05,0.0,168
P091,2017,10,2017-03-05,2017-03-12,0.0,168
P091,2017,11,2017-03-12,2017-03-19,6.370843216776848,168
P091,2017,12,2017-03-19,2017-03-26,0.0,168
P091,2017,13,2017-03-26,2017-04-02,0.0,168
P091,2017,14,2017-04-02,2017-04-09,0.0,168
P091,2017,15,2017-04-09,2017-04-16,0.0,168
P091,2017,16,2017-04-16,2017-04-23,0.0,168
P091,2017,17,2017-04-23,2017-04-30,0.0,168
P091,2017,18,2017-04-30,2017-05-07,0.0,168
P091,2017,19,2017-05-07,2017-05-14,0.0,168
P091,2017,20,2017-05-14,2017-05-21,0.0,168
P091,2017,21,2017-05-21,2017-05-28,0.0,168
P091,2017,22,2017-05-28,2017-06-04,4.149611845612526,168
P091,2017,23,2017-06-04,2017-06-11,33.73463740199804,168
P091,2017,24,2017-06-11,2017-06-18,37.48936831206083,168
P091,2017,25,2017-06-18,2017-06-25,18.61980063468218,168
P091,2017,26,2017-06-25,2017-07-02,17.320226654410362,168
P091,2017,27,2017-07-02,2017-07-09,17.414450757205486,168
P091,2017,28,2017-07-09,2017-07-16,27.730873748660088,168
P091,2017,29,2017-07-16,2017-07-23,36.10085283219814,168
P091,2017,30,2017-07-23,2017-07-30,11.707660786807535,168
P091,2017,31,2017-07-30,2017-08-06,2.8294702023267746,168
P091,2017,32,2017-08-06,2017-08-13,30.051208153367043,168
P091,2017,33,2017-08-13,2017-08-20,62.112673722207546,168
P091,2017,34,2017-08-20,2017-08-27,58.01058249920607,168
P091,2017,35,2017-08-27,2017-09-03,10.497074700891972,168
P091,2017,36,2017-09-03,2017-09-10,6.709901683032513,168
P091,2017,37,2017-09-10,2017-09-17,24.13794556260109,168
P091,2017,38,2017-09-17,2017-09-24,17.802381366491318,168
P091,2017,39,2017-09-24,2017-10-01,1.6616083979606628,168
P091,2017,40,2017-10-01,2017-10-08,13.816990591585636,168
P091,2017,41,2017-10-08,2017-10-15,45.59316924214363,168
P091,2017,42,2017-10-15,2017-10-22,5.734508231282234,168
P091,2017,43,2017-10-22,2017-10-29,0.6953739523887634,168
P091,2017,44,2017-10-29,2017-11-05,0.0,168
P091,2017,45,2017-11-05,2017-11-12,0.0,168
P091,2017,46,2017-11-12,2017-11-19,0.0,168
P091,2017,47,2017-11-19,2017-11-26,0.3163596987724304,168
P091,2017,48,2017-11-26,2017-12-03,0.0,168
P091,2017,49,2017-12-03,2017-12-10,0.0,168
P091,2017,50,2017-12-10,2017-12-17,0.0,168
P091,2017,51,2017-12-17,2017-12-24,0.0,168
P091,2017,52,2017-12-24,2017-12-31,0.0,168
P091,2018,1,2018-01-01,2018-01-08,0.0,168
P091,2018,2,2018-01-08,2018-01-15,0.0,168
P091,2018,3,2018-01-15,2018-01-22,0.0,168
P091,2018,4,2018-01-22,2018-01-29,0.0,168
P091,2018,5,2018-01-29,2018-02-05,0.0,168
P091,2018,6,2018-02-05,2018-02-12,0.0,168
P091,2018,7,2018-02-12,2018-02-19,0.1052403673529625,168
P091,2018,8,2018-02-19,2018-02-26,0.0,168
P091,2018,9,2018-02-26,2018-03-05,0.0,168
P091,2018,10,2018-03-05,2018-03-12,0.0,168
P091,2018,11,2018-03-12,2018-03-19,0.1017444357275962,168
P091,2018,12,2018-03-19,2018-03-26,0.0,168
P091,2018,13,2018-03-26,2018-04-02,0.0,168
P091,2018,14,2018-04-02,2018-04-09,2.8045425042510037,168
P091,2018,15,2018-04-09,2018-04-16,1.5585939288139343,168
P091,2018,16,2018-04-16,2018-04-23,0.0,168
P091,2018,17,2018-04-23,2018-04-30,0.0,168
P091,2018,18,2018-04-30,2018-05-07,0.1244255453348159,168
P091,2018,19,2018-05-07,2018-05-14,1.634385272860527,168
P091,2018,20,2018-05-14,2018-05-21,1.3441384881734848,168
P091,2018,21,2018-05-21,2018-05-28,34.04003871977329,168
P091,2018,22,2018-05-28,2018-06-04,5.656681180000305,168
P091,2018,23,2018-06-04,2018-06-11,88.6443939357996,168
P091,2018,24,2018-06-11,2018-06-18,0.4637389183044433,168
P091,2018,25,2018-06-18,2018-06-25,34.119865253567696,168
P091,2018,26,2018-06-25,2018-07-02,20.727500177919865,168
P091,2018,27,2018-07-02,2018-07-09,28.414446860551838,168
P091,2018,28,2018-07-09,2018-07-16,44.92334894835949,168
P091,2018,29,2018-07-16,2018-07-23,14.184482038021088,168
P091,2018,30,2018-07-23,2018-07-30,0.0,168
P091,2018,31,2018-07-30,2018-08-06,5.874444589018822,168
P091,2018,32,2018-08-06,2018-08-13,27.563276670873165,168
P091,2018,33,2018-08-13,2018-08-20,113.55072706192732,168
P091,2018,34,2018-08-20,2018-08-27,80.86609048396349,168
P091,2018,35,2018-08-27,2018-09-03,4.2616885006427765,168
P091,2018,36,2018-09-03,2018-09-10,0.0,168
P091,2018,37,2018-09-10,2018-09-17,0.4829575568437576,168
P091,2018,38,2018-09-17,2018-09-24,23.479569993913174,168
P091,2018,39,2018-09-24,2018-10-01,7.734831638634205,168
P091,2018,40,2018-10-01,2018-10-08,0.0,168
P091,2018,41,2018-10-08,2018-10-15,0.0,168
P091,2018,42,2018-10-15,2018-10-22,2.9031162336468697,168
P091,2018,43,2018-10-22,2018-10-29,0.0,168
P091,2018,44,2018-10-29,2018-11-05,0.0,168
P091,2018,45,2018-11-05,2018-11-12,0.0,168
P091,2018,46,2018-11-12,2018-11-19,0.0,168
P091,2018,47,2018-11-19,2018-11-26,0.0,168
P091,2018,48,2018-11-26,2018-12-03,0.0,168
P091,2018,49,2018-12-03,2018-12-10,0.0,168
P091,2018,50,2018-12-10,2018-12-17,0.0,168
P091,2018,51,2018-12-17,2018-12-24,2.8269756138324738,168
P091,2018,52,2018-12-24,2018-12-31,0.0,168
P091,2019,1,2019-01-01,2019-01-08,0.0,168
P091,2019,2,2019-01-08,2019-01-15,0.0,168
P091,2019,3,2019-01-15,2019-01-22,0.0,168
P091,2019,4,2019-01-22,2019-01-29,3.4452871307730675,168
P091,2019,5,2019-01-29,2019-02-05,0.0,168
P091,2019,6,2019-02-05,2019-02-12,0.0,168
P091,2019,7,2019-02-12,2019-02-19,0.0,168
P091,2019,8,2019-02-19,2019-02-26,0.0,168
P091,2019,9,2019-02-26,2019-03-05,0.0,168
P091,2019,10,2019-03-05,2019-03-12,0.0,168
P091,2019,11,2019-03-12,2019-03-19,0.0,168
P091,2019,12,2019-03-19,2019-03-26,0.0,168
P091,2019,13,2019-03-26,2019-04-02,0.0,168
P091,2019,14,2019-04-02,2019-04-09,0.0,168
P091,2019,15,2019-04-09,2019-04-16,0.2387779876589775,168
P091,2019,16,2019-04-16,2019-04-23,0.0,168
P091,2019,17,2019-04-23,2019-04-30,0.0,168
P091,2019,18,2019-04-30,2019-05-07,0.0,168
P091,2019,19,2019-05-07,2019-05-14,0.0,168
P091,2019,20,2019-05-14,2019-05-21,0.0,168
P091,2019,21,2019-05-21,2019-05-28,2.3129894882440567,168
P091,2019,22,2019-05-28,2019-06-04,5.3306072279810905,168
P091,2019,23,2019-06-04,2019-06-11,0.7433867007493973,168
P091,2019,24,2019-06-11,2019-06-18,0.0,168
P091,2019,25,2019-06-18,2019-06-25,27.53080527484417,168
P091,2019,26,2019-06-25,2019-07-02,35.46570188552141,168
P091,2019,27,2019-07-02,2019-07-09,43.33658569306135,168
P091,2019,28,2019-07-09,2019-07-16,32.759513430297375,168
P091,2019,29,2019-07-16,2019-07-23,46.87997549772263,168
P091,2019,30,2019-07-23,2019-07-30,69.67005753517151,168
P091,2019,31,2019-07-30,2019-08-06,74.41407140344381,168
P091,2019,32,2019-08-06,2019-08-13,51.5141985565424,168
P091,2019,33,2019-08-13,2019-08-20,27.582233488559723,168
P091,2019,34,2019-08-20,2019-08-27,12.232674889266493,168
P091,2019,35,2019-08-27,2019-09-03,44.97683522850275,168
P091,2019,36,2019-09-03,2019-09-10,35.93438155949116,168
P091,2019,37,2019-09-10,2019-09-17,18.03968634456396,168
P091,2019,38,2019-09-17,2019-09-24,60.82949488610029,168
P091,2019,39,2019-09-24,2019-10-01,31.06476913392544,168
P091,2019,40,2019-10-01,2019-10-08,22.491412967443463,168
P091,2019,41,2019-10-08,2019-10-15,15.368165388703346,168
P091,2019,42,2019-10-15,2019-10-22,54.19423916935921,168
P091,2019,43,2019-10-22,2019-10-29,20.96490213274956,168
P091,2019,44,2019-10-29,2019-11-05,5.0829184502363205,168
P091,2019,45,2019-11-05,2019-11-12,3.2564201653003693,168
P091,2019,46,2019-11-12,2019-11-19,0.0,168
P091,2019,47,2019-11-19,2019-11-26,0.0,168
P091,2019,48,2019-11-26,2019-12-03,0.0,168
P091,2019,49,2019-12-03,2019-12-10,0.0,168
P091,2019,50,2019-12-10,2019-12-17,0.0,168
P091,2019,51,2019-12-17,2019-12-24,0.0,168
P091,2019,52,2019-12-24,2019-12-31,0.0,168
P091,2020,1,2020-01-01,2020-01-08,8.105786174535751,168
P091,2020,2,2020-01-08,2020-01-15,0.0,168
P091,2020,3,2020-01-15,2020-01-22,0.0,168
P091,2020,4,2020-01-22,2020-01-29,0.0,168
P091,2020,5,2020-01-29,2020-02-05,0.0,168
P091,2020,6,2020-02-05,2020-02-12,0.2703240215778351,168
P091,2020,7,2020-02-12,2020-02-19,0.0,168
P091,2020,8,2020-02-19,2020-02-26,0.0,168
P091,2020,9,2020-02-26,2020-03-04,1.964140430092812,168
P091,2020,10,2020-03-04,2020-03-11,0.0,168
P091,2020,11,2020-03-11,2020-03-18,0.0,168
P091,2020,12,2020-03-18,2020-03-25,4.312189310789108,168
P091,2020,13,2020-03-25,2020-04-01,2.900847271084785,168
P091,2020,14,2020-04-01,2020-04-08,2.499174453318119,168
P091,2020,15,2020-04-08,2020-04-15,0.0,168
P091,2020,16,2020-04-15,2020-04-22,0.8521645665168762,168
P091,2020,17,2020-04-22,2020-04-29,0.0,168
P091,2020,18,2020-04-29,2020-05-06,4.532560750842094,168
P091,2020,19,2020-05-06,2020-05-13,11.542389556765556,168
P091,2020,20,2020-05-13,2020-05-20,1.9534322917461395,168
P091,2020,21,2020-05-20,2020-05-27,0.0,168
P091,2020,22,2020-05-27,2020-06-03,24.891151145100597,168
P091,2020,23,2020-06-03,2020-06-10,12.810534529387953,168
P091,2020,24,2020-06-10,2020-06-17,54.58384022116661,168
P091,2020,25,2020-06-17,2020-06-24,46.65928027033806,168
P091,2020,26,2020-06-24,2020-07-01,32.72025126963854,168
P091,2020,27,2020-07-01,2020-07-08,27.334947399795052,168
P091,2020,28,2020-07-08,2020-07-15,35.782680690288544,168
P091,2020,29,2020-07-15,2020-07-22,29.91492386162281,168
P091,2020,30,2020-07-22,2020-07-29,56.617723897099495,168
P091,2020,31,2020-07-29,2020-08-05,22.70626750588417,168
P091,2020,32,2020-08-05,2020-08-12,49.47851102799177,168
P091,2020,33,2020-08-12,2020-08-19,75.47072303295135,168
P091,2020,34,2020-08-19,2020-08-26,33.87956143915653,168
P091,2020,35,2020-08-26,2020-09-02,5.630424618721008,168
P091,2020,36,2020-09-02,2020-09-09,18.121983729302883,168
P091,2020,37,2020-09-09,2020-09-16,96.33945413678885,168
P091,2020,38,2020-09-16,2020-09-23,66.35775420814753,168
P091,2020,39,2020-09-23,2020-09-30,12.871157318353651,168
P091,2020,40,2020-09-30,2020-10-07,14.40583997964859,168
P091,2020,41,2020-10-07,2020-10-14,72.10508412122726,168
P091,2020,42,2020-10-14,2020-10-21,15.987020403146744,168
P091,2020,43,2020-10-21,2020-10-28,0.0,168
P091,2020,44,2020-10-28,2020-11-04,0.0,168
P091,2020,45,2020-11-04,2020-11-11,0.0,168
P091,2020,46,2020-11-11,2020-11-18,0.0,168
P091,2020,47,2020-11-18,2020-11-25,0.0,168
P091,2020,48,2020-11-25,2020-12-02,0.0,168
P091,2020,49,2020-12-02,2020-12-09,0.0,168
P091,2020,50,2020-12-09,2020-12-16,0.0,168
P091,2020,51,2020-12-16,2020-12-23,0.0,168
P091,2020,52,2020-12-23,2020-12-30,0.0,168
P091,2021,1,2021-01-01,2021-01-08,0.0,168
P091,2021,2,2021-01-08,2021-01-15,0.0,168
P091,2021,3,2021-01-15,2021-01-22,0.0,168
P091,2021,4,2021-01-22,2021-01-29,0.0,168
P091,2021,5,2021-01-29,2021-02-05,0.0,168
P091,2021,6,2021-02-05,2021-02-12,0.0,168
P091,2021,7,2021-02-12,2021-02-19,0.0,168
P091,2021,8,2021-02-19,2021-02-26,0.6146521866321564,168
P091,2021,9,2021-02-26,2021-03-05,0.0,168
P091,2021,10,2021-03-05,2021-03-12,0.0,168
P091,2021,11,2021-03-12,2021-03-19,0.0,168
P091,2021,12,2021-03-19,2021-03-26,0.0,168
P091,2021,13,2021-03-26,2021-04-02,0.0,168
P091,2021,14,2021-04-02,2021-04-09,0.0,168
P091,2021,15,2021-04-09,2021-04-16,9.320062227547169,168
P091,2021,16,2021-04-16,2021-04-23,0.0,168
P091,2021,17,2021-04-23,2021-04-30,0.1086286082863807,168
P091,2021,18,2021-04-30,2021-05-07,29.939671888947487,168
P091,2021,19,2021-05-07,2021-05-14,3.924787163734436,168
P091,2021,20,2021-05-14,2021-05-21,3.6155722364783287,168
P091,2021,21,2021-05-21,2021-05-28,5.170565657317638,168
P091,2021,22,2021-05-28,2021-06-04,16.671207316219807,168
P091,2021,23,2021-06-04,2021-06-11,46.027447529137135,168
P091,2021,24,2021-06-11,2021-06-18,60.33346841484308,168
P091,2021,25,2021-06-18,2021-06-25,7.816889077425003,168
P091,2021,26,2021-06-25,2021-07-02,48.98260743916035,168
P091,2021,27,2021-07-02,2021-07-09,76.04979970306158,168
P091,2021,28,2021-07-09,2021-07-16,119.10077038407326,168
P091,2021,29,2021-07-16,2021-07-23,118.7229826450348,168
P091,2021,30,2021-07-23,2021-07-30,9.980499908328056,168
P091,2021,31,2021-07-30,2021-08-06,1.125849775969982,168
P091,2021,32,2021-08-06,2021-08-13,5.714585430920124,168
P091,2021,33,2021-08-13,2021-08-20,46.75309587270021,168
P091,2021,34,2021-08-20,2021-08-27,31.999763384461403,168
P091,2021,35,2021-08-27,2021-09-03,73.1288258060813,168
P091,2021,36,2021-09-03,2021-09-10,148.9188066199422,168
P091,2021,37,2021-09-10,2021-09-17,22.01437856256962,168
P091,2021,38,2021-09-17,2021-09-24,33.6978482529521,168
P091,2021,39,2021-09-24,2021-10-01,132.45774319022894,168
P091,2021,40,2021-10-01,2021-10-08,12.648795798420906,168
P091,2021,41,2021-10-08,2021-10-15,4.870704516768456,168
P091,2021,42,2021-10-15,2021-10-22,18.112282909452915,168
P091,2021,43,2021-10-22,2021-10-29,0.0,168
P091,2021,44,2021-10-29,2021-11-05,1.193750873208046,168
P091,2021,45,2021-11-05,2021-11-12,0.0,168
P091,2021,46,2021-11-12,2021-11-19,0.2540779113769531,168
P091,2021,47,2021-11-19,2021-11-26,0.7518016993999481,168
P091,2021,48,2021-11-26,2021-12-03,0.0,168
P091,2021,49,2021-12-03,2021-12-10,0.0,168
P091,2021,50,2021-12-10,2021-12-17,0.0,168
P091,2021,51,2021-12-17,2021-12-24,0.0,168
P091,2021,52,2021-12-24,2021-12-31,0.1117201223969459,168
P091,2022,1,2022-01-01,2022-01-08,0.0,168
P091,2022,2,2022-01-08,2022-01-15,16.881006613373756,168
P091,2022,3,2022-01-15,2022-01-22,0.0,168
P091,2022,4,2022-01-22,2022-01-29,0.0,168
P091,2022,5,2022-01-29,2022-02-05,0.0,168
P091,2022,6,2022-02-05,2022-02-12,0.0,168
P091,2022,7,2022-02-12,2022-02-19,0.0,168
P091,2022,8,2022-02-19,2022-02-26,0.0,168
P091,2022,9,2022-02-26,2022-03-05,0.0,168
P091,2022,10,2022-03-05,2022-03-12,0.0,168
P091,2022,11,2022-03-12,2022-03-19,0.0,168
P091,2022,12,2022-03-19,2022-03-26,0.0,168
P091,2022,13,2022-03-26,2022-04-02,0.0,168
P091,2022,14,2022-04-02,2022-04-09,0.0,168
P091,2022,15,2022-04-09,2022-04-16,0.0,168
P091,2022,16,2022-04-16,2022-04-23,0.0,168
P091,2022,17,2022-04-23,2022-04-30,0.5341318696737289,168
P091,2022,18,2022-04-30,2022-05-07,0.2015472948551178,168
P091,2022,19,2022-05-07,2022-05-14,0.0,168
P091,2022,20,2022-05-14,2022-05-21,18.21516165882349,168
P091,2022,21,2022-05-21,2022-05-28,2.7867213636636734,168
P091,2022,22,2022-05-28,2022-06-04,1.5829530656337738,168
P091,2022,23,2022-06-04,2022-06-11,13.404843904078009,168
P091,2022,24,2022-06-11,2022-06-18,21.64002277702093,168
P091,2022,25,2022-06-18,2022-06-25,40.72843640297651,168
P091,2022,26,2022-06-25,2022-07-02,20.062039084732533,168
P091,2022,27,2022-07-02,2022-07-09,156.15861627459526,168
P091,2022,28,2022-07-09,2022-07-16,324.1887958794832,168
P091,2022,29,2022-07-16,2022-07-23,114.04219386726618,168
P091,2022,30,2022-07-23,2022-07-30,68.9149907976389,168
P091,2022,31,2022-07-30,2022-08-06,44.78369899839163,168
P091,2022,32,2022-08-06,2022-08-13,49.37035676091909,168
P091,2022,33,2022-08-13,2022-08-20,16.844502694904804,168
P091,2022,34,2022-08-20,2022-08-27,7.297899067401886,168
P091,2022,35,2022-08-27,2022-09-03,16.64569315314293,168
P091,2022,36,2022-09-03,2022-09-10,81.77211366593838,168
P091,2022,37,2022-09-10,2022-09-17,79.79922889173031,168
P091,2022,38,2022-09-17,2022-09-24,25.81584015488625,168
P091,2022,39,2022-09-24,2022-10-01,26.259765669703484,168
P091,2022,40,2022-10-01,2022-10-08,22.13724308460951,168
P091,2022,41,2022-10-08,2022-10-15,48.47901344299317,168
P091,2022,42,2022-10-15,2022-10-22,10.197305761277676,168
P091,2022,43,2022-10-22,2022-10-29,0.0,168
P091,2022,44,2022-10-29,2022-11-05,0.0,168
P091,2022,45,2022-11-05,2022-11-12,0.0,168
P091,2022,46,2022-11-12,2022-11-19,0.0,168
P091,2022,47,2022-11-19,2022-11-26,0.0,168
P091,2022,48,2022-11-26,2022-12-03,0.0,168
P091,2022,49,2022-12-03,2022-12-10,0.0,168
P091,2022,50,2022-12-10,2022-12-17,0.0,168
P091,2022,51,2022-12-17,2022-12-24,0.0,168
P091,2022,52,2022-12-24,2022-12-31,0.0,168
P091,2023,1,2023-01-01,2023-01-08,0.0,168
P091,2023,2,2023-01-08,2023-01-15,0.0,168
P091,2023,3,2023-01-15,2023-01-22,0.0,168
P091,2023,4,2023-01-22,2023-01-29,0.0,168
P091,2023,5,2023-01-29,2023-02-05,0.0,168
P091,2023,6,2023-02-05,2023-02-12,0.0,168
P091,2023,7,2023-02-12,2023-02-19,0.0,168
P091,2023,8,2023-02-19,2023-02-26,0.0,168
P091,2023,9,2023-02-26,2023-03-05,0.0,168
P091,2023,10,2023-03-05,2023-03-12,0.0,168
P091,2023,11,2023-03-12,2023-03-19,28.856376208364964,168
P091,2023,12,2023-03-19,2023-03-26,0.4957740306854248,168
P091,2023,13,2023-03-26,2023-04-02,0.0,168
P091,2023,14,2023-04-02,2023-04-09,0.5999575108289719,168
P091,2023,15,2023-04-09,2023-04-16,0.5917322188615799,168
P091,2023,16,2023-04-16,2023-04-23,2.3041095584630966,168
P091,2023,17,2023-04-23,2023-04-30,36.460950151085854,168
P091,2023,18,2023-04-30,2023-05-07,63.44348212331533,168
P091,2023,19,2023-05-07,2023-05-14,1.293407380580902,168
P091,2023,20,2023-05-14,2023-05-21,0.0,168
P091,2023,21,2023-05-21,2023-05-28,4.2187105268239975,168
P091,2023,22,2023-05-28,2023-06-04,0.9674561619758606,168
P091,2023,23,2023-06-04,2023-06-11,20.70249949395657,168
P091,2023,24,2023-06-11,2023-06-18,0.2311873808503151,168
P091,2023,25,2023-06-18,2023-06-25,11.936495698988438,168
P091,2023,26,2023-06-25,2023-07-02,18.293647304177284,168
P091,2023,27,2023-07-02,2023-07-09,49.91587238013744,168
P091,2023,28,2023-07-09,2023-07-16,62.35274414718151,168
P091,2023,29,2023-07-16,2023-07-23,186.10408271104097,168
P091,2023,30,2023-07-23,2023-07-30,187.55858209729195,168
P091,2023,31,2023-07-30,2023-08-06,13.376096248626707,168
P091,2023,32,2023-08-06,2023-08-13,0.1000594496726989,168
P091,2023,33,2023-08-13,2023-08-20,38.18278619647026,168
P091,2023,34,2023-08-20,2023-08-27,7.264380738139152,168
P091,2023,35,2023-08-27,2023-09-03,2.295595102012157,168
P091,2023,36,2023-09-03,2023-09-10,135.88506837189198,168
P091,2023,37,2023-09-10,2023-09-17,14.727924928069116,168
P091,2023,38,2023-09-17,2023-09-24,14.384604997932913,168
P091,2023,39,2023-09-24,2023-10-01,64.62115300446749,168
P091,2023,40,2023-10-01,2023-10-08,1.9473996385931969,168
P091,2023,41,2023-10-08,2023-10-15,0.0,168
P091,2023,42,2023-10-15,2023-10-22,0.0,168
P091,2023,43,2023-10-22,2023-10-29,0.0,168
P091,2023,44,2023-10-29,2023-11-05,0.0,168
P091,2023,45,2023-11-05,2023-11-12,10.540415987372398,168
P091,2023,46,2023-11-12,2023-11-19,0.0,168
P091,2023,47,2023-11-19,2023-11-26,0.0,168
P091,2023,48,2023-11-26,2023-12-03,41.92170104384422,168
P091,2023,49,2023-12-03,2023-12-10,0.0,168
P091,2023,50,2023-12-10,2023-12-17,0.0,168
P091,2023,51,2023-12-17,2023-12-24,0.0,168
P091,2023,52,2023-12-24,2023-12-31,0.1127020865678787,168
P091,2024,1,2024-01-01,2024-01-08,0.0,168
P091,2024,2,2024-01-08,2024-01-15,0.0,168
P091,2024,3,2024-01-15,2024-01-22,0.0,168
P091,2024,4,2024-01-22,2024-01-29,0.0,168
P091,2024,5,2024-01-29,2024-02-05,0.0,168
P091,2024,6,2024-02-05,2024-02-12,0.0,168
P091,2024,7,2024-02-12,2024-02-19,0.0,168
P091,2024,8,2024-02-19,2024-02-26,0.0,168
P091,2024,9,2024-02-26,2024-03-04,0.0,168
P091,2024,10,2024-03-04,2024-03-11,0.0,168
P091,2024,11,2024-03-11,2024-03-18,16.68276198208332,168
P091,2024,12,2024-03-18,2024-03-25,0.0,168
P091,2024,13,2024-03-25,2024-04-01,0.0,168
P091,2024,14,2024-04-01,2024-04-08,0.0,168
P091,2024,15,2024-04-08,2024-04-15,6.738132044672966,168
P091,2024,16,2024-04-15,2024-04-22,4.693321153521538,168
P091,2024,17,2024-04-22,2024-04-29,4.106831602752209,168
P091,2024,18,2024-04-29,2024-05-06,0.0,168
P091,2024,19,2024-05-06,2024-05-13,19.592322625219825,168
P091,2024,20,2024-05-13,2024-05-20,39.232234716415405,168
P091,2024,21,2024-05-20,2024-05-27,7.504246816039085,168
P091,2024,22,2024-05-27,2024-06-03,4.345231264829636,168
P091,2024,23,2024-06-03,2024-06-10,34.131175234913826,168
P091,2024,24,2024-06-10,2024-06-17,34.77094288915396,168
P091,2024,25,2024-06-17,2024-06-24,38.39290004223585,168
P091,2024,26,2024-06-24,2024-07-01,23.561031475663185,168
P091,2024,27,2024-07-01,2024-07-08,45.31991822272539,168
P091,2024,28,2024-07-08,2024-07-15,21.982957154512405,168
P091,2024,29,2024-07-15,2024-07-22,128.62796110659838,168
P091,2024,30,2024-07-22,2024-07-29,51.91226151585579,168
P091,2024,31,2024-07-29,2024-08-05,53.81884489953518,168
P091,2024,32,2024-08-05,2024-08-12,26.10679440200329,168
P091,2024,33,2024-08-12,2024-08-19,54.797979801893234,168
P091,2024,34,2024-08-19,2024-08-26,75.4064264446497,168
P091,2024,35,2024-08-26,2024-09-02,95.7648841664195,168
P091,2024,36,2024-09-02,2024-09-09,75.74508153647184,168
P091,2024,37,2024-09-09,2024-09-16,3.169594705104828,168
P091,2024,38,2024-09-16,2024-09-23,30.860805928707123,168
P091,2024,39,2024-09-23,2024-09-30,20.67393035441637,168
P091,2024,40,2024-09-30,2024-10-07,0.0,168
P091,2024,41,2024-10-07,2024-10-14,3.716087631881237,168
P091,2024,42,2024-10-14,2024-10-21,17.808231070637703,168
P091,2024,43,2024-10-21,2024-10-28,21.666896134614944,168
P091,2024,44,2024-10-28,2024-11-04,0.5905761867761612,168
P091,2024,45,2024-11-04,2024-11-11,0.0,168
P091,2024,46,2024-11-11,2024-11-18,0.0,168
P091,2024,47,2024-11-18,2024-11-25,0.0,168
P091,2024,48,2024-11-25,2024-12-02,0.0,168
P091,2024,49,2024-12-02,2024-12-09,0.1348322927951812,168
P091,2024,50,2024-12-09,2024-12-16,0.0,168
P091,2024,51,2024-12-16,2024-12-23,0.0,168
P091,2024,52,2024-12-23,2024-12-30,0.0,168
P091,2025,1,2025-01-01,2025-01-08,0.0,168
P091,2025,2,2025-01-08,2025-01-15,0.0,168
P091,2025,3,2025-01-15,2025-01-22,0.0,168
P091,2025,4,2025-01-22,2025-01-29,0.0,168
P091,2025,5,2025-01-29,2025-02-05,0.0,168
P091,2025,6,2025-02-05,2025-02-12,0.0,168
P091,2025,7,2025-02-12,2025-02-19,0.0,168
P091,2025,8,2025-02-19,2025-02-26,0.0,168
P091,2025,9,2025-02-26,2025-03-05,0.0,168
P091,2025,10,2025-03-05,2025-03-12,0.0,168
P091,2025,11,2025-03-12,2025-03-19,0.0,168
P091,2025,12,2025-03-19,2025-03-26,2.9769323393702507,168
P091,2025,13,2025-03-26,2025-04-02,0.0,168
P091,2025,14,2025-04-02,2025-04-09,4.536883145570755,168
P091,2025,15,2025-04-09,2025-04-16,7.720357574522495,168
P091,2025,16,2025-04-16,2025-04-23,0.0,168
P091,2025,17,2025-04-23,2025-04-30,2.521078422665596,168
P091,2025,18,2025-04-30,2025-05-07,5.013192124664784,168
P091,2025,19,2025-05-07,2025-05-14,3.597210973501205,168
P091,2025,20,2025-05-14,2025-05-21,45.09023627638817,168
P091,2025,21,2025-05-21,2025-05-28,137.4643209427595,168
P091,2025,22,2025-05-28,2025-06-04,8.888190507888794,168
P091,2025,23,2025-06-04,2025-06-11,37.6282609552145,168
P091,2025,24,2025-06-11,2025-06-18,20.668334648013115,168
P091,2025,25,2025-06-18,2025-06-25,6.984627425670624,168
P091,2025,26,2025-06-25,2025-07-02,76.72987242788076,168
P091,2025,27,2025-07-02,2025-07-09,18.95127592235804,168
P091,2025,28,2025-07-09,2025-07-16,5.279057048261166,168
P091,2025,29,2025-07-16,2025-07-23,47.166230238974094,168
P091,2025,30,2025-07-23,2025-07-30,95.59135664999484,168
P091,2025,31,2025-07-30,2025-08-06,37.44774287939072,168
P091,2025,32,2025-08-06,2025-08-13,76.40618874132633,168
P091,2025,33,2025-08-13,2025-08-20,116.60233479738235,168
P091,2025,34,2025-08-20,2025-08-27,31.320158153772358,168
P091,2025,35,2025-08-27,2025-09-03,174.9263267442584,168
P091,2025,36,2025-09-03,2025-09-10,0.7816444635391235,168
P091,2025,37,2025-09-10,2025-09-17,119.2740236595273,168
P091,2025,38,2025-09-17,2025-09-24,73.98003948479891,168
P091,2025,39,2025-09-24,2025-10-01,85.59964173287153,168
P091,2025,40,2025-10-01,2025-10-08,25.72697264701128,168
P091,2025,41,2025-10-08,2025-10-15,0.4173586666584015,168
P091,2025,42,2025-10-15,2025-10-22,1.635350041091442,168
P091,2025,43,2025-10-22,2025-10-29,24.354693703353405,168
